trial,ARI_dagger_values,eps,min_samples
20,0.4287264059469941,0.030168286399502815,14
21,0.4462644855144855,0.033861520839955396,6
22,0.3756995221866896,0.046656078974735914,5
23,0.37516138376632036,0.01711575581830832,3
24,0.6860315980888737,0.020804493520232586,6
25,0.4288357753357754,0.02198107078532394,11
26,0.5756501831501832,0.018633269362686142,8
27,0.516518315018315,0.01911242994641566,9
28,0.43645757020757014,0.017243569609114596,9
29,0.1,0.010044324525594605,13
0,0.4478502608502608,0.0354667725404486,11
1,0.2249714060449354,0.06904480111975626,15
2,0.2270489926739927,0.022928980723762604,16
3,0.23810492551418086,0.05502981751512729,3
4,0.2181142631877926,0.0705120776027318,15
5,0.4688693528693528,0.030216828931152545,12
6,0.563625470694307,0.017113680936958305,4
7,0.625450926524456,0.021541204116745857,8
8,0.13902376545023604,0.08099771918035586,10
9,0.27896697420226835,0.05367270412439167,10
10,0.15167665667665667,0.09916687536002072,25
11,0.3353600203422895,0.011723563843423365,3
12,0.2531386180845965,0.01039693298587277,7
13,0.3711186667649516,0.04163595124282633,6
14,0.6880907019088808,0.0209765182518298,6
15,0.33939075630252097,0.047109653798935225,7
0,0.3921465058739389,0.04316767508216072,5
1,0.20756168831168828,0.08182559538009206,24
2,0.22904569286922227,0.06642575140148203,11
3,0.5052850515497574,0.02985284720907634,11
4,0.40591493800317324,0.03902785665253784,11
5,0.15997557997557996,0.028763555914711247,23
6,0.572969443954738,0.026998169728270238,8
7,0.1407104523383593,0.018704598755394077,15
8,0.15203461897579543,0.08339835034891784,12
9,0.1668159724792079,0.028979479233844085,2
10,0.31307584082584083,0.05726054339157429,18
11,0.38528388278388276,0.012229854360851876,7
12,0.33538958916900086,0.04534491716785121,7
13,0.25852747252747255,0.027939326542044743,18
14,0.09403875694198277,0.01033657278637046,9
15,0.2412030910266204,0.0647485708412397,15
16,0.40689604843743366,0.03639179303211742,4
17,0.04116300366300366,0.09445005168153153,8
18,0.34038003663003663,0.050042285700177984,17
19,0.07862637362637362,0.02004005312179709,21
20,0.2746917249417249,0.05734086085729128,13
21,0.3071921040513516,0.0350420560899289,3
22,0.4683868002109018,0.033030858698074546,5
23,0.6895998225611902,0.0212782211156917,6
24,0.5535744990303815,0.021231823136363806,9
25,0.5428512712777419,0.020349788925183226,9
26,0.7114029938070184,0.018810533957481557,6
0,0.12338320013320013,0.09902400908439786,18
1,0.07900520532099478,0.015091671507458469,15
2,0.020889894419306183,0.08420051020849498,3
3,0.37049573689124776,0.04376808250960822,6
4,0.2876638606491548,0.05485935318792429,12
5,0.1,0.014327807985242542,19
6,0.07850784672843497,0.09703467662964926,13
7,0.08626373626373626,0.022124636736220914,23
8,0.04335052702399641,0.09387447482192006,8
9,0.3481593406593407,0.04996032637864641,19
10,0.18849918566510418,0.03616734639317946,2
11,0.28976626538236444,0.05568399359166253,8
12,0.32679853479853477,0.052145785784505655,23
13,0.4220936313428573,0.03535429775029287,7
14,0.4377614574967515,0.03423740351804012,7
15,0.4781120823620823,0.033106832400882566,10
16,0.21570314489432135,0.06975006087645888,11
17,0.5292675608705021,0.025492399718519656,10
18,0.5334045823457587,0.025853174939756696,10
19,0.3549230769230769,0.025264467137746386,14
20,0.1073498619543511,0.06359690864325819,4
21,0.4215076312576313,0.021404560189433625,11
22,0.5138097800891918,0.029569801379656986,10
23,0.30831501831501834,0.028034555462295767,16
24,0.1743797868797869,0.01216276617608334,9
25,0.39126415293276245,0.04318172627124813,5
26,0.3700840287163817,0.04230903333360535,10
27,0.2448374542124542,0.019351880273915698,13
28,0.3597278603749192,0.029984947056928286,16
29,0.5393844114262071,0.026546425442353517,9
30,0.6712443981886708,0.0111474465445193,5
31,0.6726795882136439,0.011004069415610423,5
32,0.6882108009809248,0.011626471324201958,5
33,0.6378335544388108,0.010054556641840575,4
34,0.14706305836659095,0.010814190958129861,2
35,0.5595159237251981,0.017225527256927494,4
0,0.22822686463862932,0.06536615659333497,12
1,0.08086419753086423,0.020653526112033586,21
2,0.19442984551680206,0.022511739343349862,17
3,0.15016433566433565,0.09352446492738065,21
4,0.11015911172161172,0.02065567032275756,19
5,0.20569324292728544,0.01814788637755594,13
6,0.16617898767898764,0.08694192985165869,19
7,0.35044692577586295,0.026701683772324493,3
8,0.24694488844488846,0.06933337042770242,19
9,0.285237012987013,0.05993249248333521,17
10,0.19757376536791682,0.03829051575390178,2
11,0.38047520762691045,0.04303468504064935,6
12,0.3039192614912903,0.03914423713147445,3
13,0.3345998743258805,0.04295501192157991,8
14,0.3383213302865006,0.04868677424493244,7
15,0.5398576570488335,0.029929425114348353,7
16,0.4680930485922745,0.033499724155027735,8
17,0.09563710099424386,0.01118426441892717,10
18,0.466873286843875,0.033682667010578156,10
19,0.3193424514983963,0.0522771539989155,5
20,0.5144075499663735,0.030069323588551952,10
21,0.1362179487179487,0.029388182036834198,25
22,0.08525641025641024,0.010841145658014417,10
23,0.48715013933434986,0.032321771002876094,8
24,0.3442401764901765,0.04875981840907394,15
25,0.5269508236002044,0.029978267670754195,5
26,0.6187059199830098,0.025366016499557647,5
27,0.6944052223594893,0.016794825310803205,5
28,0.551417125814449,0.01592830892539037,4
29,0.5480698447900733,0.015848259195643956,4
30,0.036999873209357,0.07219546455303008,2
31,0.5425409058466877,0.01517173594314975,4
32,0.6948040523803682,0.01600013124046307,5
33,0.6461549887572232,0.022289967558136916,6
34,0.6353170596173692,0.023219718586950436,6
35,0.36932492997198874,0.021645922650737514,12
36,0.6636881792098509,0.021993066929122274,6
37,0.11634739134739136,0.010866441028971476,9
38,0.2758241758241758,0.02087031603338121,13
39,0.20076377523186031,0.01683060236869417,12
40,0.014285714285714284,0.09974616070804176,6
41,0.633797746629016,0.02350751920294669,6
42,0.3720251465357985,0.024064216943088267,3
43,0.6779535727430464,0.020501009298127426,7
44,0.6766583710407239,0.018362823688787888,7
45,0.14349961914590398,0.07671542660430933,9
46,0.6728369424692953,0.0184397296284262,7
47,0.5267928475033739,0.014267078345411474,7
48,0.42164668338197747,0.03720333621413126,9
49,0.12132995209918288,0.017846925771973013,15
0,0.1,0.017193205568928123,25
1,0.10950811093668238,0.022020944718734982,20
2,0.1,0.014324982258455483,19
4,0.30695512820512827,0.0271236011706059,16
5,0.23692157842157838,0.07035602831789081,18
6,0.22164312597438254,0.05759800489441677,4
7,0.34495787545787543,0.049057355307436934,18
8,0.16153049848702022,0.017237153763717438,13
9,0.19026186579378063,0.03375710811427778,25
10,0.07198297780650723,0.08810862057445257,10
11,0.377291958041958,0.0440555979961222,14
12,0.3594776938747526,0.04414401963241326,11
13,0.33551654099254713,0.04272878034236936,8
14,0.23781114963467903,0.06372092452560421,13
15,0.07487341940824914,0.07543678409227114,6
16,0.3839568323833029,0.04005283314924157,10
17,0.45470897566485796,0.03406456967540422,8
18,0.17432406791809205,0.032285856751745286,2
19,0.45562564233152464,0.03422024377132333,8
20,0.30667783039189017,0.055964979061577894,7
21,0.4519900426371015,0.03539413634426739,9
22,0.48494775510978905,0.0318674951214485,5
23,0.5539324007605742,0.028093472728767974,5
24,0.6159830711943716,0.025438985353459932,5
25,0.5634899784705866,0.025571310624029998,4
26,0.16532963620707164,0.023355628263368462,2
27,0.5631363593210207,0.025036245645773572,4
28,0.3815651158924884,0.02210715473908502,3
29,0.5807590012164559,0.018633082823891495,4
30,0.45959584859584857,0.010759627745098421,6
31,0.5807590012164559,0.018637649574254348,4
32,0.3743535252249996,0.01854678122643479,3
33,0.6977172257566996,0.019771324899761765,6
34,0.6194148606811145,0.016432815191893397,7
35,0.27139383225817804,0.010599122343087505,7
36,0.2086353362949107,0.015820529976855506,11
37,0.1,0.014842971530262178,22
38,0.685217409095892,0.02044304057556161,6
39,0.025716440422322774,0.09594745071725186,6
40,0.38173518638224513,0.02860981972533334,15
41,0.6694997770099063,0.02015137607058627,5
42,0.6459095797563289,0.022891908229019788,7
43,0.6814572943396472,0.02100434710926898,7
0,0.3636828220798809,0.04296772373543478,11
1,0.08846153846153847,0.01611882848668508,22
2,0.20410334346504558,0.011239568462998327,8
3,0.13303338328338327,0.09993894042358327,20
4,0.5316415218768159,0.030558436170958908,8
5,0.34953388278388275,0.04789249576647297,16
6,0.3499606227106227,0.04889702265170702,17
7,0.4707597152589413,0.03314913564732527,8
9,0.19460106560106558,0.07662180225275636,17
10,0.09723201832567158,0.06505156180089404,2
11,0.5020655070763431,0.03070207740980155,6
12,0.17243109486186728,0.03156582283764802,2
13,0.48688845717406104,0.031127189966691927,6
14,0.45820757020757014,0.025675956788373318,12
15,0.15520000143637241,0.0632121861651952,5
16,0.372244285126638,0.041003063284732806,9
17,0.638718609391984,0.023746632886393483,5
18,0.5942563604916345,0.021506023962705376,4
19,0.5820018023893486,0.0187875262568526,4
20,0.16729947503476914,0.08570247039879904,14
21,0.5926484796762491,0.020070463956905607,4
22,0.592798212782365,0.022052083220849082,4
23,0.16479662807311984,0.022570135929913727,2
24,0.25023174104806756,0.03862767436127862,25
25,0.08727106227106225,0.010376222840873427,10
26,0.6050328101551012,0.026030730858293022,6
27,0.22623921567780766,0.06028844313310244,6
28,0.3089702905640448,0.054433862060774496,7
29,0.43454750641515344,0.03770608531226566,11
30,0.3886216332686921,0.024629029017888392,13
31,0.5872307687451718,0.024133869811631382,4
32,0.5375046193591018,0.015018671369635651,4
33,0.29574651519325185,0.04489749402909049,3
34,0.6507836673130791,0.017186348779861287,7
35,0.4718064713064713,0.01817978491985218,9
36,0.5889071264133184,0.027261743767244648,7
37,0.0889194139194139,0.010179429871426237,10
38,0.42585113519091844,0.035552657145778155,6
39,0.34347013530687004,0.015036258367923286,9
40,0.33755298786181137,0.04504145850934373,7
41,0.3790855514876254,0.020752005842802373,3
42,0.5668069202039792,0.027877848913906232,5
43,0.6927161307680219,0.015058045245179803,5
44,0.42951739926739924,0.014759207613079032,8
45,0.4581134173591772,0.034896214218740076,5
0,0.2589108170740823,0.03973747570394884,25
1,0.2464270729270729,0.06354783160228236,15
2,0.31944774343303756,0.052967458671356556,14
3,0.2770074696545285,0.05739391450550535,9
4,0.25556993006993006,0.06044682322285307,14
5,0.28163919413919414,0.015839375563049832,10
6,0.26223659673659666,0.057494795582542536,12
7,0.03218747064900911,0.09311053566351099,6
8,0.32168131868131866,0.05673655047703496,24
9,0.3323141025641025,0.05346804017521313,21
10,0.1739312354312354,0.0842874925117929,19
11,0.1967300061050061,0.03442815375565958,25
12,0.20490967365967364,0.07734143566289116,20
13,0.3357847985347985,0.03943062729812782,21
14,0.3255054945054945,0.03383498991756738,19
15,0.1,0.014717543502471668,21
16,0.22969701655729557,0.04310898794976614,2
17,0.23650793650793647,0.025224287357528415,17
18,0.2686335331335331,0.06838582537622942,22
19,0.3498507326007326,0.048428287070641445,17
20,0.36746062271062263,0.04499355124473873,17
21,0.3675558608058608,0.04519560519241249,17
22,0.3561657509157508,0.04685105638852802,17
23,0.2666556776556776,0.027028898748642293,17
24,0.369240411549235,0.04548499547124225,16
25,0.2162818096935744,0.06873449250721592,12
26,0.2834828436869253,0.02568330867646807,16
27,0.4706792374292374,0.03437868075862267,12
28,0.4857215679057784,0.03237114808931643,8
29,0.46605859173506237,0.03275056487885579,7
30,0.6855495101285248,0.02087402821700863,6
31,0.6956698618718741,0.01994886526968728,6
0,0.31244671994671996,0.05545504772751286,17
1,0.3847831177776982,0.043714554809348,5
2,0.15003654678654677,0.09811645300520706,24
3,0.016984635734635732,0.08274655799539538,2
4,0.3242122877122877,0.055389553517336224,19
5,0.7204079249036509,0.012852988755119,5
6,0.32739652944757935,0.05291754788811801,7
7,0.21052872127872124,0.08071206105373827,23
8,0.197558941058941,0.07802712738601968,19
9,0.17516722408026753,0.030969625547279958,24
10,0.23116300366300363,0.014516725841109471,10
11,0.15120254588363097,0.013202796296702245,2
12,0.43271306308071006,0.036045972479465505,8
13,0.5139995559995559,0.029404780963322642,10
14,0.3937332112332112,0.02261046024272,12
15,0.34796336996336996,0.02292883306125512,13
0,0.14025335397316818,0.06796998140969779,6
1,0.04418906093906094,0.08348217534344794,6
2,0.4396615982057158,0.03438267882292916,6
3,0.3451446886446886,0.04840416244298442,21
4,0.6350747532481279,0.024039234759787018,6
5,0.5289339598310187,0.027421463294038433,10
6,0.04198475135975136,0.08251365377279216,5
7,0.7164026565222217,0.016833467024724325,6
8,0.04755169830169831,0.08798534186506157,7
9,0.2578052971542001,0.06048650568169438,7
11,0.14682185577752038,0.01117673803846889,2
12,0.4798793363499246,0.02824317516144643,12
13,0.3848107578695813,0.04400315050516976,15
14,0.07703296703296703,0.020549558411777857,24
15,0.21486385447889653,0.041513548067828226,2
0,0.6268477160094806,0.01677912230770795,7
1,0.23416575421377342,0.011804896599431817,8
2,0.1945188781806429,0.0767793379159927,14
3,0.2400996503496503,0.07077306914491474,20
4,0.36881576756576756,0.044738862923555694,14
5,0.12210622710622712,0.019832106416176096,17
6,0.30547521860557864,0.03523520629087667,3
7,0.06941421237860868,0.0728362982707619,5
8,0.09980068950657187,0.02219949812104887,21
9,0.17962968404144872,0.07982798059517256,16
10,0.04545054945054946,0.09629427812968279,9
11,0.3636828220798809,0.04298160000757902,11
12,0.31500732600732595,0.05117322295888832,25
13,0.4785805860805861,0.0317275029827272,12
14,0.5085663911252146,0.030932862171773122,7
15,0.5599189461209585,0.011780497861414895,6
16,0.1492115392438712,0.010310951568648067,2
17,0.6636254002275674,0.02159474957970678,5
18,0.16999384290572206,0.060200002393618154,4
19,0.5526138763197587,0.021943706132655,9
20,0.25054164952694363,0.060490430064724814,11
21,0.7093183621055811,0.017045136832544123,6
22,0.629438030493758,0.023835945899138546,5
23,0.16456995238915922,0.025912943683769285,2
24,0.4344045832048928,0.03733785221099741,5
25,0.5310939894254203,0.02806441062193893,4
26,0.33592549607255484,0.0432458497665814,9
27,0.7087754104751681,0.017455236467676265,6
28,0.6612687100481218,0.01744040422950044,7
29,0.18709401709401707,0.01501360671855581,11
30,0.39987532067176035,0.037108634732975834,7
31,0.6617826617826617,0.017656225790625035,7
32,0.5167347374847374,0.016736173967897814,8
33,0.36756641798463213,0.01628079458254494,3
34,0.5936735485017219,0.026855396751052703,6
35,0.09283494283494284,0.010477336124344133,9
36,0.2736336996336996,0.02042325181811318,13
37,0.4437025104891514,0.03230348322051509,4
38,0.3684231484314133,0.04848058293731126,6
39,0.07609890109890109,0.015139737061144604,16
40,0.3769462171815113,0.03931923799958126,8
41,0.6684715219421102,0.01958307641967175,7
42,0.4652481684981684,0.02025002658529241,10
43,0.3646528772134287,0.025734284331601017,3
44,0.6995771915239206,0.01458950775317674,5
45,0.01532677848467322,0.09743002367019624,5
46,0.15299236411861114,0.014203498264620959,2
47,0.2533415564027809,0.030760730408846824,20
48,0.68720461414044,0.021115947889732322,6
49,0.03618117993117993,0.08578072438013265,6
0,0.04276048951048951,0.08367835414845054,6
1,0.3485320512820513,0.04901304775740871,17
2,0.4677497502497502,0.034525769308469866,12
3,0.02507122507122507,0.08992867282265922,4
4,0.13267220584293754,0.014685596902833678,12
5,0.39997252747252743,0.03808250219505622,16
6,0.3125228937728938,0.059006777518770454,23
7,0.1403681788297173,0.01589755240849843,13
8,0.3385760073260073,0.04079803528507979,21
9,0.41936584015377903,0.03530715987032402,4
10,0.25125547749464155,0.06338341892312371,9
11,0.16733499056167048,0.029602526281658582,2
12,0.5618803335467422,0.02758327215555061,8
13,0.5535570997629822,0.02217087639853509,9
14,0.5284608381814263,0.019449896277468546,9
15,0.5862080646391793,0.025495105605088223,8
16,0.11505346932049719,0.07316977003656823,7
17,0.32799944173473583,0.05320822650873557,16
18,0.27139383225817804,0.010601903421229754,7
19,0.5281307728219493,0.02638755498498357,10
20,0.3624954212454212,0.046085960306420315,19
21,0.5072322954822954,0.022807316177504366,10
22,0.601539036900492,0.02632608060995015,5
23,0.16477302281923106,0.02668754373894167,2
24,0.3975890289775335,0.04279162631247381,5
25,0.4927067132214191,0.03140609135089348,7
26,0.6212106171531121,0.010545975505835567,4
27,0.5886306420693218,0.011535298828115733,4
28,0.35298356816795484,0.010166785824145395,3
29,0.6926632476346434,0.016726668246594634,5
30,0.7089680299920238,0.019342813901397478,6
31,0.7047856123065102,0.019205857410619503,6
32,0.722110411260566,0.017904598728472408,6
33,0.7120626615498737,0.01691215967578233,6
34,0.7234437445938994,0.01793107218727654,6
35,0.47060922410922407,0.03302083147116692,11
36,0.06367264598146952,0.07861904076949626,6
37,0.23748473748473745,0.020334830008327424,14
38,0.09155546834118265,0.01501517763141475,14
39,0.057087412587412595,0.09971937749168797,12
40,0.22948717948717948,0.03735315995416043,25
41,0.719257179696808,0.01815240068750471,6
42,0.7113100140836712,0.01694384688805523,6
43,0.3521558440950291,0.014883324604608169,3
0,0.13324472947073565,0.07760276468948168,9
1,0.36579870911682055,0.045817519309591034,6
2,0.11076091667190738,0.07416288457250673,7
3,0.23572854677752478,0.0555329439059934,3
4,0.3073663003663004,0.034516299981988484,20
5,0.02002913752913753,0.08544240302494853,4
6,0.30403296703296706,0.03389211642330263,20
7,0.23672835497835495,0.06794524056515608,17
8,0.28107566779532017,0.05212931769733909,3
9,0.3154908424908425,0.03525968387455725,20
10,0.30446886446886445,0.020210849322419254,12
11,0.2761904761904762,0.04082408336822075,25
12,0.07934065934065934,0.012291440654021421,14
13,0.32680036630036624,0.05134088326735265,24
14,0.3136080586080586,0.056622413790093425,25
15,0.05303754578754579,0.09272814112451913,9
16,0.3813966082936671,0.04393634977528481,13
17,0.3414725274725275,0.022796071967934296,13
18,0.18233722899047977,0.0649636280591055,6
19,0.3747002213472801,0.04265938847047482,10
20,0.28348284368692533,0.025540595968002497,16
21,0.35958758398464286,0.04432845133395691,11
22,0.33261624160153574,0.04424534833376404,9
23,0.19128232733076586,0.06428736809748767,6
24,0.36312845487845485,0.04678187685173064,15
25,0.5063949955273483,0.02942984497777542,11
26,0.5007619276148688,0.030259037061359136,11
27,0.28735164835164834,0.02787745258537394,17
28,0.09264581572273879,0.01221805506795218,12
29,0.5711318681318681,0.01814928021904165,8
30,0.5273089133089133,0.0168500620424656,8
31,0.5516953601953603,0.017433658481997318,8
32,0.5399893162393162,0.01711793007863733,8
33,0.5720644078144078,0.01785432645816474,8
34,0.6959193466903119,0.01639384543133993,5
35,0.6868232977145347,0.01813568584081282,5
36,0.6167404012601675,0.01073442319651437,4
37,0.14830246940104336,0.010458682819807438,2
38,0.6491044620154527,0.02277761119840503,5
39,0.6406372336813514,0.023262260484402317,5
40,0.6407235446012537,0.02314495242249968,5
41,0.4586014098448477,0.034627234537092766,5
42,0.16537367475452833,0.023909681731691473,2
43,0.585393982600908,0.022488841801570972,4
44,0.43562296405005374,0.03762381357830004,5
45,0.3214088307099318,0.03044017242357689,3
46,0.6735992781728075,0.014197407840978973,6
0,0.1514857642357642,0.09532190861753857,22
1,0.29366283716283714,0.05983552904351366,19
2,0.6379676415775488,0.02336452667975343,7
3,0.27750807525807525,0.059850259229319115,16
4,0.3572152014652014,0.04060217218528891,20
5,0.3636675824175824,0.04497946541529074,19
6,0.007142857142857143,0.09935303415975337,2
7,0.2009313381653807,0.011163682436640253,8
8,0.020768632239220472,0.07896899681789919,2
9,0.38387301587301587,0.026249868828422472,14
10,0.1719447219447219,0.013321706712051715,10
11,0.5048565339888869,0.029492962632846294,11
12,0.5428619093324974,0.02992356701610511,8
13,0.5977442767930384,0.026414766925824607,6
14,0.3767524451055423,0.045688673198112636,5
15,0.691192529819532,0.02137173875912789,6
16,0.6775628177292264,0.01921628571982842,5
17,0.1930475434438283,0.07691961889606887,11
18,0.6975993049777878,0.0163064695506104,5
19,0.30301513061232477,0.038580005198102355,3
20,0.32182869581399,0.05266714644002014,14
21,0.5741789822592218,0.018060488911997172,4
22,0.08278388278388278,0.018199757835138927,25
23,0.45584492643878155,0.035134791119761165,5
24,0.44063827838827835,0.019463832081023827,10
25,0.2006121595795509,0.011055369416003383,8
26,0.4237727248992818,0.034898014472558005,4
27,0.6880907019088808,0.02097555466955509,6
28,0.21159018432547846,0.0697591489491586,12
29,0.46807049649696714,0.03262326638473153,7
30,0.5521669898728723,0.021854177167731404,9
31,0.7074183450708219,0.01588480422619766,6
32,0.7131601307189542,0.015726370386700737,6
33,0.34824934662597856,0.01472939017268212,3
34,0.2560540699796402,0.01041036968483555,7
35,0.29136630036630035,0.02633933010282428,16
36,0.028644543861935167,0.09043936982478722,6
37,0.0807081807081807,0.015800423608876086,16
38,0.35766742895753983,0.04398930359516014,4
39,0.26863192514497836,0.05534570715394313,2
40,0.5650861344537816,0.024039185948325964,9
41,0.6398947457770988,0.022535038032717707,6
42,0.5901934795510647,0.01595608962449982,7
43,0.5339358664211605,0.02879658966192474,9
44,0.38216012175228264,0.022055953068555623,3
45,0.6375502510045854,0.013536639736553594,6
46,0.2563878298572176,0.032318495167242445,21
47,0.4022916527916528,0.03988080104378612,13
48,0.6468633423679863,0.010570636238837371,5
49,0.5862080646391793,0.025503000918907285,8
0,0.24505992873339807,0.04137767122893672,30
1,0.30912698412698414,0.09267027846499247,37
2,0.48256349206349197,0.04695654027497492,13
3,0.049689440993788817,0.04139892999762184,48
4,0.45075396825396824,0.05265676041362323,26
6,0.38733333333333336,0.07171911806711817,34
7,0.39436507936507936,0.0679313958211164,21
8,0.4726587301587301,0.05572598897033723,18
9,0.14285714285714288,0.05455755386589113,47
10,0.2302684903748734,0.015768497154525725,11
11,0.52852997002997,0.03403132484351644,10
12,0.5347716727716727,0.03339290455106379,10
13,0.5200473970473971,0.02579881750913078,10
14,0.2742316784869976,0.02728420099274325,19
15,0.45726190476190476,0.029780053033984673,16
16,0.34722222222222215,0.034227195988292894,22
18,0.35224603174603175,0.06550246139884955,15
19,0.22817460317460317,0.08898469161540466,23
20,0.26461775186264985,0.03686252916352925,26
21,0.512605006105006,0.02317468870141895,10
22,0.5080665445665447,0.0247343217032486,10
24,0.5530880230880232,0.032866554315644815,13
25,0.5441154401154401,0.03613667126431184,14
26,0.5057496392496392,0.04541987585880751,14
27,0.4044047619047619,0.06178697746212129,18
28,0.48273015873015873,0.04781643053396656,13
29,0.25988014253320374,0.03845643069731657,27
30,0.30607936507936506,0.07590980202385897,20
31,0.5542055167055167,0.032358983186304854,12
32,0.46088095238095234,0.03187245886765921,17
33,0.5114675324675324,0.04295687208274261,13
34,0.5383124098124098,0.03850303059563105,14
35,0.47904761904761906,0.04928033670256621,24
36,0.22300760582010581,0.04014291547835525,30
37,0.35155555555555557,0.021094778390371063,13
38,0.01680672268907563,0.015651086056240975,16
39,0.4946507936507936,0.04227602369760851,20
40,0.18832320162107394,0.051265010109670134,40
41,0.5296262626262626,0.03071559098114126,13
42,0.543508547008547,0.035113582101991156,13
43,0.5376457431457431,0.03600832468227415,12
44,0.4315555555555555,0.05771111312924408,17
45,0.45885714285714285,0.027522799276098263,15
46,0.4763961038961039,0.046239076628910525,12
47,0.5116565656565656,0.03962038659702863,12
48,0.36861111111111117,0.028965960509474677,18
49,0.023809523809523808,0.01764199457645527,21
